"Access_Electricity","Access.to.electricity..rural....of.rural.population.","Access.to.electricity..urban....of.urban.population.","Gini_Index","Internet_Usage","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Poverty_Rate","Poverty.gap.at..2.15.a.day..2017.PPP.....","Individuals.using.the.Internet..female....of.female.population.","Individuals.using.the.Internet..male....of.male.population.","Mobile.cellular.subscriptions","Mobile.cellular.subscriptions..per.100.people.","Poverty_Quartile","Log_Poverty_Rate","Log_Gini_Index","Scaled_Access_Electricity","Scaled_Gini_Index","Scaled_Poverty_Rate","Access_Electricity_x_Poverty","Access_Electricity_x_Gini","Poverty_Category","Gini_Quartile"
99.4,99.4,99.4,30.6,41.9,158,54.46,1.7,0.3,40.35,43.81,3350000,115.33,1,0.993251773010283,3.45315712059287,0.615893412232349,-1.22022837231029,-0.533808228733062,168.98,3041.64,"Low",1
99.7,99.8,99.7,31.5,54.62,182,62.98,1.4,0.2,52.98,56.6,3460000,119.7,1,0.8754687373539,3.48124008933569,0.626813846327584,-1.02481164211804,-0.573381615752769,139.58,3140.55,"Low",1
100,100,100,32.4,59.1,224,77.82,1.1,0.2,57.75,60.75,3460000,120.35,1,0.741937344729377,3.50855589998265,0.63773428042282,-0.829394911925782,-0.612955002772476,110,3240,"Low",1
99.8,99.8,99.8,32.5,64.35,557,194.36,1.1,0.2,63.37,65.55,3430000,119.85,1,0.741937344729377,3.51154543883102,0.630453991025996,-0.80768194190442,-0.612955002772476,109.78,3243.5,"Low",1
99.7,99.5,99.8,33.6,64.74,799,280.16,0.8,0.1,63.44,66.31,3490000,122.32,1,0.587786664902119,3.54385368206368,0.626813846327584,-0.568839271669441,-0.652528389792183,79.76,3349.92,"Low",1
99.9,99.9,99.9,34.4,68.25,989,348.66,1.3,0.2,66.9,69.89,3580000,126.18,1,0.832909122935104,3.56671182013973,0.634094135724408,-0.395135511498547,-0.586572744759338,129.87,3436.56,"Low",1
100,100,100,30,66.54,1416,502.02,1,0.1,67.23,65.79,3620000,128.3,1,0.693147180559945,3.43398720448515,0.63773428042282,-1.35050619243846,-0.626146131779045,100,3000,"Low",1
100,100,100,36.2198132780083,52,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,120806,123.28,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",1
100,100,100,36.2198132780083,58,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,128000,129.02,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",1
93.4,100,100,36.2198132780083,62,9,89.69,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,131800,131.35,2,1.90905665524534,3.6168412344903,0.397484730327632,1.558227305166e-13,-1.75741141726725e-14,536.743770491803,3382.93056016598,"Low",1
100,100,100,36.2198132780083,69,13,128.35,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",1
100,100,100,36.2198132780083,74,26,254.62,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,135000,132.21,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",1
100,100,100,36.2198132780083,78.9,44,427.68,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,138800,134.91,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",1
100,100,100,36.2198132780083,83.78,59,569.53,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,139700,134.85,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",1
100,100,100,36.2198132780083,88.66,79,757.74,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,141000,135.24,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",1
100,100,100,36.2198132780083,93.54,123,1172.84,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,97.17,103,976.87,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,43.7411033057851,122,1151.36,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,43.7411033057851,149,1399.82,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,141000,132.47,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,35.4,71.67,82041.0339782916,3567.78490926012,0.4,0.3,70.94,72.43,22100000,104.1,1,0.336472236621213,3.5945687746427,0.63773428042282,-0.17800581128493,-0.705292905818459,40,3540,"Low",1
100,100,100,36.2198132780083,74.25,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,73.4,75.12,22200000,102.49,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,34.7,76,30906,1402.79,0.3,0.3,63.99525,67.5129845422117,22500000,102.18,1,0.262364264467491,3.57515068878559,0.63773428042282,-0.329996601434461,-0.718484034825029,30,3470,"Low",1
100,100,100,36.2198132780083,79.49,48509,2171.39,5.74672131147541,1.96690573770492,78.4,80.6,23800000,106.4,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,79,72472,3187.9,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,24300000,107.08,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,83.45,81067,3505.13,5.74672131147541,1.96690573770492,82.79,84.14,24900000,107.91,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,34.4,84,92461,3938.59,0.5,0.3,63.99525,67.5129845422117,25100000,106.78,1,0.405465108108164,3.56671182013973,0.63773428042282,-0.395135511498547,-0.69210177681189,50,3440,"Low",1
100,100,100,36.2198132780083,84.56,108937,4574.11,5.74672131147541,1.96690573770492,84.88,84.16,25800000,108.19,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,33.7,86.54,237318,9810.22,0.5,0.3,63.99525,67.5129845422117,26600000,109.73,1,0.405465108108164,3.54673968695281,0.63773428042282,-0.547126301648079,-0.69210177681189,50,3370,"Low",1
100,100,100,36.2198132780083,86.55,530042,21552.92,5.74672131147541,1.96690573770492,86.12,87.02,26700000,108.42,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,34.3,90,822020,32929.2,0.5,0.4,63.99525,67.5129845422117,27600000,110.65,1,0.405465108108164,3.56388296393925,0.63773428042282,-0.416848481519909,-0.69210177681189,50,3430,"Low",1
100,100,100,36.2198132780083,93.61,931399,36763.58,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2.8e+07,110.3,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,30.4,72.87,82041.0339782916,3567.78490926012,0.5,0.2,66.87,78.98,10800000,129.98,1,0.405465108108164,3.44680789291421,0.63773428042282,-1.26365431235302,-0.69210177681189,50,3040,"Low",1
100,100,100,31.5,73.45,82041.0339782916,3567.78490926012,0.7,0.4,68.26,78.75,11400000,137.05,1,0.53062825106217,3.48124008933569,0.63773428042282,-1.02481164211804,-0.665719518798752,70,3150,"Low",1
100,100,100,30.3,75.17,5772,690.15,0.5,0.3,70.74,79.69,12200000,146.37,1,0.405465108108164,3.44361809754611,0.63773428042282,-1.28536728237438,-0.69210177681189,50,3030,"Low",1
100,100,100,30.8,78.74,8966,1068.44,0.4,0.3,73.77,83.81,1.3e+07,155.19,1,0.336472236621213,3.45946628978613,0.63773428042282,-1.17680243226757,-0.705292905818459,40,3080,"Low",1
100,100,100,30.5,80.03,13601,1613.41,0.6,0.4,76.04,84.11,13600000,161.19,1,0.470003629245736,3.44998754583159,0.63773428042282,-1.24194134233165,-0.678910647805321,60,3050,"Low",1
100,100,100,30.8,80.62,15751,1857.47,0.3,0.2,76.96,84.35,13300000,156.52,1,0.262364264467491,3.45946628978613,0.63773428042282,-1.17680243226757,-0.718484034825029,30,3080,"Low",1
100,100,100,30.5,81,20044,2345.33,0.2,0.1,77.19,84.88,1.3e+07,151.56,1,0.182321556793955,3.44998754583159,0.63773428042282,-1.24194134233165,-0.731675163831598,20,3050,"Low",1
100,100,100,30.5,83.94,26636,3081.91,0.7,0.5,79.69,88.27,13500000,155.87,1,0.53062825106217,3.44998754583159,0.63773428042282,-1.24194134233165,-0.665719518798752,70,3050,"Low",1
100,100,100,30.8,84.32,38878,4449.98,0.7,0.5,80.73,87.96,11100000,126.82,1,0.53062825106217,3.45946628978613,0.63773428042282,-1.17680243226757,-0.665719518798752,70,3080,"Low",1
100,100,100,29.7,87.94,65381,7431.71,0.3,0.2,85.16,90.73,10900000,123.43,1,0.262364264467491,3.42426265459315,0.63773428042282,-1.41564510250255,-0.718484034825029,30,2970,"Low",1
100,100,100,30.8,87.48,147681,16705.01,0.6,0.4,85.44,89.55,1.1e+07,124.25,1,0.470003629245736,3.45946628978613,0.63773428042282,-1.17680243226757,-0.678910647805321,60,3080,"Low",1
100,100,100,30.2,87.75,233527,26298.32,0.6,0.4,85.27,90.28,10700000,120.79,1,0.470003629245736,3.44041809481544,0.63773428042282,-1.30708025239574,-0.678910647805321,60,3020,"Low",1
99.7,99.5,99.8,36.2198132780083,17.08,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,12.63,21.64,6550000,72.76,2,1.90905665524534,3.6168412344903,0.626813846327584,1.558227305166e-13,-1.75741141726725e-14,572.948114754098,3611.11538381743,"Low",2
99.9,99.9,99.9,36.2198132780083,27.4,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,22.96,32.01,7760000,85.06,2,1.90905665524534,3.6168412344903,0.634094135724408,1.558227305166e-13,-1.75741141726725e-14,574.097459016393,3618.35934647303,"Low",2
99.9,99.9,100,36.2198132780083,46,23,2.54,5.74672131147541,1.96690573770492,36.55,55.63,9100000,98.52,2,1.90905665524534,3.6168412344903,0.634094135724408,1.558227305166e-13,-1.75741141726725e-14,574.097459016393,3618.35934647303,"Low",2
99.9,99.9,99.9,36.2198132780083,50,45,4.91,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,10100000,108.13,2,1.90905665524534,3.6168412344903,0.634094135724408,1.558227305166e-13,-1.75741141726725e-14,574.097459016393,3618.35934647303,"Low",2
100,100,100,36.2198132780083,54.2,100,10.76,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,10100000,106.74,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,73,158,16.78,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,10100000,105.36,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,75,219,22.97,5.74672131147541,1.96690573770492,71.69,78.34,10600000,108.32,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,77,321,33.27,5.74672131147541,1.96690573770492,73.2,80.83,10700000,108.45,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,78.2,994,101.87,5.74672131147541,1.96690573770492,74.71,81.71,10200000,102.13,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,79,2557,259.49,5.74672131147541,1.96690573770492,74.98,83.12,10100000,100.55,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,79.8,3274,329.38,5.74672131147541,1.96690573770492,75.82,83.86,10300000,101.84,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,81.1,3697,368.8,5.74672131147541,1.96690573770492,78.03,84.23,10800000,105.06,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,31.54,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,358050,98.69,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,33.88,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,358812,97.49,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,43,130,348.27,5.74672131147541,1.96690573770492,67.04,62.28,428377,114.76,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,65,149,394.23,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,298790,79.06,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,71.75,193,505.15,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,3e+05,78.52,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,72,228,591.21,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,287000,74.42,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,76.92,274,704.13,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,314842,80.91,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,78,375,954.93,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,311175,79.24,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,80,398,1005.11,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,360200,90.97,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,80.6,576,1443.54,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,353540,88.6,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,83,909,2261.72,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,388707,96.72,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,90.69,618,1527.6,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,425507,105.18,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,51.95,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1440000,129.76,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,53,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1400000,118.87,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,55,93,76.63,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1570000,129.12,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,77,140,115.5,5.74672131147541,1.96690573770492,90.01,70,1690000,139.73,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,88,271,221.24,5.74672131147541,1.96690573770492,90,86.92,2120000,173.39,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,90,326,258.39,5.74672131147541,1.96690573770492,63.99525,82.16,2210000,175.18,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,90.5,386,294.4,5.74672131147541,1.96690573770492,95,88,2330000,177.63,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,93.48,450,330.36,5.74672131147541,1.96690573770492,95.15,92.55,2520000,184.93,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,98,494,350.44,5.74672131147541,1.96690573770492,99,97.47,2990000,212.45,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,95.88,537,368.61,5.74672131147541,1.96690573770492,94.45,96.6,2360000,162.3,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,98.64,582,391.3,5.74672131147541,1.96690573770492,98.51,98.72,2090000,140.7,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
100,100,100,36.2198132780083,99.7,638,426.99,5.74672131147541,1.96690573770492,99.32,99.91,1920000,128.41,2,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,3621.98132780083,"Low",2
54.3,41.7,85.2,36.2198132780083,2.5,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,44600000,30.7,2,1.90905665524534,3.6168412344903,-1.02581184675144,1.558227305166e-13,-1.75741141726725e-14,312.046967213115,1966.73586099585,"Low",2
57.1,44.7,86.4,36.2198132780083,3.1,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,51400000,35.01,2,1.90905665524534,3.6168412344903,-0.923887795195905,1.558227305166e-13,-1.75741141726725e-14,328.137786885246,2068.15133817427,"Low",2
55.3,40,90.1,32.1,3.7,30,0.2,18.2,3.2,63.99525,67.5129845422117,67900000,45.77,4,2.95491027903374,3.49953328238302,-0.98941039976732,-0.894533821989866,1.64272805735083,1006.46,1775.13,"Medium",1
